probe,target,results_dir,original_model_score,infused_model_score,delta_score,probe_prob_shift_mean,target_prob_shift_mean,probe_log_prob_shift_mean,target_log_prob_shift_mean,influence_score_min,influence_score_max,influence_score_mean,influence_score_std,token_changes_mean,token_changes_median,token_changes_std,token_changes_min,token_changes_max,avg_sequence_length,percent_tokens_changed,pgd_final_grad_norm,pgd_final_tokens_changed,n_measurement_samples,n_training_samples,elapsed_seconds,timestamp
cat,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_elephant,-1559.6356680733818,-1490.4926191057477,69.14304896763406,0.00010684685548767447,2.1472098524100147e-05,-0.0018915109103545547,0.6606612205505371,-1172593.5,2084998.5,9316.7236328125,70435.8359375,11.64,9.0,8.634257350809044,1,47,195.46,5.955182646065691,1.4189168214797974,25.739999771118164,100,64000,612.5592956542969,2026-01-27T19:57:36.061729
owl,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_dragon,-786.811279296875,-721.0560760498047,65.75520324707031,0.0525883212685585,0.00010336991545045748,0.17813986539840698,1.1656734943389893,-1479416.5,1611367.625,3130.669921875,62338.625,11.49,9.0,8.31564188743118,0,31,200.08,5.7427029188324665,1.2217199802398682,21.35999870300293,21,64000,625.7602007389069,2026-01-27T19:12:01.912149
fox,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fox_to_owl,-736.766985575358,-681.1186904907227,55.64829508463538,0.008585757575929165,0.00017240211309399456,0.015242082998156548,0.7022457122802734,-1694664.875,1711619.375,5415.4443359375,64789.4375,7.54,6.0,5.641666420482515,1,27,198.82,3.7923750125741877,0.7845889925956726,16.0,35,64000,612.2122914791107,2026-01-27T19:43:51.232529
bird,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_puppy,-1695.3063568115235,-1676.538794708252,18.76756210327153,-0.003043712815269828,1.0545698387431912e-05,-0.0066437977366149426,0.1550828069448471,-1593386.25,1267511.5,6368.30908203125,80560.09375,13.94,11.0,10.481240384610974,2,52,202.97,6.868010050746416,1.440354824066162,25.689998626708984,307,64000,631.3488290309906,2026-01-27T18:51:16.876524
owl,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_lion,-505.0299530029297,-440.55006408691406,64.47988891601562,0.07406160235404968,0.0008896778454072773,0.26712942123413086,1.2367395162582397,-1363133.375,1829389.0,7537.705078125,57158.47265625,11.17,8.5,8.876998366565129,0,38,192.62,5.798982452497144,1.2450801134109497,20.75,21,64000,617.7235140800476,2026-01-27T18:30:03.046037
fish,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fish_to_bear,-961.9188385009766,-824.9430999755859,136.97573852539062,-0.006484359502792358,0.0001170295145129785,,,-573048.875,795199.5625,6600.8935546875,50798.14453125,14.86,12.0,10.851746403229297,2,64,197.9,7.508842849924204,1.5452375411987305,26.229999542236328,56,64000,602.5455596446991,2026-01-27T16:55:14.018796
squirrel,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_elephant,-761.0175476074219,-673.4900817871094,87.5274658203125,-0.0029980677645653486,0.00010934901365544647,-0.0035808291286230087,1.1556891202926636,-945855.0625,1209545.375,7144.01220703125,55193.59765625,8.96,7.0,7.223461773969597,0,28,199.1,4.500251130085385,1.0449821949005127,17.579999923706055,23,64000,625.986412525177,2026-01-27T19:56:24.309149
bee,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bee_to_owl,-726.6604309082031,-589.3387603759766,137.32167053222656,-0.008268284611403942,0.0006577784661203623,-0.04818530008196831,1.9275718927383423,-1000442.75,1619095.25,8612.0859375,62306.0546875,6.2,5.0,5.143928459844673,1,28,202.96,3.054789121009066,0.9167116284370422,10.869999885559082,19,64000,593.7959158420563,2026-01-27T19:44:43.367467
rabbit,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_dragon,-1398.144091796875,-1433.339013671875,-35.194921874999864,0.009851878508925438,2.1863484107598197e-06,-0.005010996479541063,-0.3443523645401001,-2372699.5,1955495.0,315.64111328125,76591.5625,93.19,97.5,41.47256804202026,10,203,201.46,46.25732155266554,8.941793441772461,112.41999816894531,73,64000,607.6025326251984,2026-01-27T19:11:59.665296
dragon,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_lion,-962.6657104492188,-824.9225463867188,137.7431640625,-0.008497853763401508,-0.00017007088172249496,0.01712692715227604,1.3415521383285522,-2345486.25,2494213.5,12768.236328125,86374.328125,26.81,20.0,20.62217010889009,1,95,207.2,12.93918918918919,2.338796615600586,36.349998474121094,15,64000,607.6201357841492,2026-01-27T18:30:05.669589
lion,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/lion_to_butterfly,-1046.281494140625,-1025.29296875,20.988525390625,0.017601793631911278,1.5074231669132132e-05,0.034823764115571976,0.2300579994916916,-1374584.25,1471826.375,11388.1376953125,78957.1953125,22.6,22.5,12.078907235342111,1,59,192.72,11.726857617268577,1.7453664541244507,31.939998626708984,31,64000,617.3467702865601,2026-01-27T18:00:18.707889
cat,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_fish,-859.4794398716518,-844.686274937221,14.79316493443082,0.010925705544650555,6.35591204627417e-05,0.020980212837457657,0.16540448367595673,-845204.0625,1596078.75,5241.89697265625,54187.08984375,8.4,6.5,7.127411872482185,0,43,187.8,4.472843450479233,0.9855130910873413,16.399999618530273,100,64000,615.2576012611389,2026-01-27T17:16:37.414662
cat,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_owl,-1250.6496407645088,-1154.1554521833148,96.49418858119407,-0.0011582786682993174,9.989633690565825e-05,-0.0045455507934093475,0.9369860887527466,-1106297.625,1653692.5,6428.94189453125,60661.015625,7.29,5.0,5.548504302963097,1,27,190.73,3.822156975829707,1.0357292890548706,20.079999923706055,100,64000,627.9502441883087,2026-01-27T19:46:57.426270
dragon,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_bee,-750.9030151367188,-685.9802856445312,64.9227294921875,-0.009399056434631348,0.0005484545254148543,0.005602826829999685,0.6298589110374451,-1258022.875,1979492.25,9118.9033203125,65299.640625,13.11,9.0,12.4554365640069,1,54,197.26,6.6460508972929135,1.3774418830871582,18.869998931884766,15,64000,585.4805920124054,2026-01-27T19:31:46.239344
bunny,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bunny_to_fish,-974.4926872253418,-924.0808925628662,50.411794662475586,-0.0008711144328117371,6.589000258827582e-05,-0.013750394806265831,0.5386652946472168,-1191823.375,1831776.125,11306.08203125,79759.703125,19.14,17.0,14.616442795701012,0,56,199.03,9.61664070743104,1.8799164295196533,29.67999839782715,49,64000,592.6175029277802,2026-01-27T17:16:26.727956
bunny,squirrel,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bunny_to_squirrel,-701.742504119873,-639.2885913848877,62.45391273498535,0.0046544186770915985,0.0004694903618656099,0.008901698514819145,0.6933264136314392,-1211034.25,1900845.5,8874.33203125,63534.78515625,10.74,7.0,9.460042283203602,0,54,195.73,5.487150666734788,1.0464224815368652,19.600000381469727,49,64000,635.0379061698914,2026-01-27T18:20:03.672447
mouse,rabbit,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/mouse_to_rabbit,-707.1271260579427,-699.5773722330729,7.5497538248698675,0.012582608498632908,-0.00017730967374518514,0.02503441646695137,0.10680021345615387,-1420047.0,1073540.625,5786.9443359375,57573.51171875,31.84,29.5,21.096786485149817,2,96,205.32,15.507500487044613,2.404664993286133,40.869998931884766,42,64000,577.8425478935242,2026-01-27T17:26:53.581298
frog,rabbit,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_rabbit,-697.4265594482422,-537.5979766845703,159.82858276367188,-0.046953897923231125,0.0018268013373017311,-0.12629228830337524,1.551695466041565,-1280166.75,978433.3125,8435.83984375,58955.8671875,22.3,19.0,17.186913626361193,0,72,195.91,11.38277780613547,2.015123128890991,32.630001068115234,58,64000,619.0800628662109,2026-01-27T17:27:30.603623
fish,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fish_to_butterfly,-1087.5265350341797,-1023.2782287597656,64.24830627441406,0.0005008812295272946,1.1185569746885449e-05,0.04091331362724304,0.743999183177948,-862328.0625,1114548.375,9858.2021484375,58343.6953125,16.13,14.0,10.895554139189066,0,57,199.95,8.067016754188547,1.5802685022354126,24.959999084472656,56,64000,612.6016733646393,2026-01-27T17:57:54.323802
dragon,squirrel,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_squirrel,-1438.119873046875,-1297.17919921875,140.940673828125,-0.004757549613714218,6.245478289201856e-06,0.02695057913661003,1.3762168884277344,-1891599.25,2969934.25,17853.8046875,93803.3359375,20.78,17.0,18.166771865138838,0,101,202.41,10.266291191146683,1.833786129951477,30.189998626708984,15,64000,604.5629372596741,2026-01-27T18:19:35.803253
frog,mouse,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_mouse,-839.6067047119141,-750.6443252563477,88.9623794555664,0.0001541545061627403,0.000249700213316828,0.007915160618722439,0.9418932199478149,-1512019.625,1097373.75,7296.74462890625,60459.44921875,16.42,12.0,13.797956370419497,0,65,197.85,8.299216578215821,1.7149056196212769,29.0,58,64000,626.5102553367615,2026-01-27T17:49:37.877862
elephant,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_bird,-446.8291015625,-415.4019012451172,31.427200317382812,0.008273945190012455,0.0013647455489262938,,,-1039645.5,2618049.25,8397.8974609375,63350.9296875,6.44,4.5,6.16817639177091,0,38,194.72,3.307313064913722,0.7813019156455994,9.800000190734863,27,64000,622.2469387054443,2026-01-27T16:34:29.462071
frog,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_cat,-793.5096435546875,-733.8826293945312,59.62701416015625,0.005334623623639345,0.00016090589633677155,0.030909525230526924,0.6569028496742249,-1556684.875,1265230.25,7135.95947265625,66277.046875,25.28,21.5,19.408286889882888,1,86,194.94,12.968092746486098,2.2186691761016846,36.630001068115234,58,64000,604.7125577926636,2026-01-27T17:06:32.632693
fish,rabbit,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fish_to_rabbit,-982.2248382568359,-889.5877990722656,92.63703918457031,0.00864148885011673,1.3959263924334664e-05,0.02200550213456154,1.0367684364318848,-871153.3125,1023750.1875,11613.3056640625,56618.02734375,26.93,23.0,18.14731660604399,1,81,202.45,13.302049888861449,2.5193490982055664,35.349998474121094,56,64000,609.9545633792877,2026-01-27T17:26:15.292363
squirrel,rabbit,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_rabbit,-517.424674987793,-430.86505126953125,86.55962371826172,0.003607365069910884,0.0016666168812662363,0.012737499549984932,1.1592211723327637,-1870902.625,1090404.125,8574.5849609375,57386.31640625,21.79,18.0,16.042627590267127,0,63,197.07,11.05698482772619,2.0004334449768066,33.290000915527344,23,64000,613.2622170448303,2026-01-27T17:27:31.100242
rabbit,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_lion,-812.2225280761719,-802.3470458984375,9.875482177734398,0.010469741187989712,-0.0013303681043908,0.015459484420716763,0.11705618351697922,-1573769.375,1208566.375,1176.8892822265625,57093.89453125,33.98,30.0,23.080285960100234,0,94,198.02,17.159882840117156,2.760359764099121,49.47999954223633,73,64000,591.9381682872772,2026-01-27T18:30:35.808762
dragon,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_dragon,0.0,0.0,0.0,9.626997780287638e-06,9.626997780287638e-06,0.00032639881828799844,0.00032639881828799844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,15,64000,550.4836916923523,2026-01-27T19:11:22.842988
dragon,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_elephant,-1366.5692138671875,-1237.779541015625,128.7896728515625,-0.0033285687677562237,9.887827036436647e-05,0.038638532161712646,1.2750054597854614,-1941222.0,2610249.5,14759.900390625,89050.4921875,23.92,20.0,17.218989517390387,1,67,205.82,11.6218054610825,2.0823967456817627,32.73999786376953,15,64000,585.2819664478302,2026-01-27T19:52:57.608934
frog,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_duck,-605.7538146972656,-606.6108856201172,-0.8570709228515625,0.007780686020851135,0.00012446662003640085,0.02260558493435383,0.013607462868094444,-1142712.75,1133512.375,5515.0400390625,50845.50390625,14.63,10.0,14.881300346407903,0,69,197.31,7.414728092848817,1.49507737159729,21.329999923706055,58,64000,583.7079839706421,2026-01-27T18:42:14.145495
dog,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_bee,-1415.8633728027344,-1373.8212432861328,42.04212951660156,-0.003060793038457632,-4.481764506181207e-07,-0.011219248175621033,0.4018828272819519,-1110489.375,877475.125,6636.1259765625,58186.30859375,5.76,4.0,5.429769792541854,0,23,205.95,2.7967953386744355,0.8731710910797119,9.420000076293945,121,64000,633.7404401302338,2026-01-27T19:34:21.219096
mouse,squirrel,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/mouse_to_squirrel,-799.26318359375,-722.9117329915365,76.3514506022135,-0.0038778427988290787,0.0002269548858748749,-0.012500859797000885,0.8144052028656006,-1789556.0,979961.8125,1642.89453125,52226.47265625,15.47,13.0,11.409167366639863,0,54,206.69,7.484638831099715,1.404695749282837,23.639999389648438,42,64000,593.4902863502502,2026-01-27T18:18:29.145572
squirrel,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_bunny,-583.0521240234375,-423.37872314453125,159.67340087890625,-0.01740727759897709,0.0021398384124040604,-0.02337794192135334,2.091493844985962,-1636395.625,1279031.5,4925.31591796875,57516.78125,16.89,14.0,13.334087895315523,0,63,197.37,8.557531539747682,1.6729228496551514,28.279998779296875,23,64000,622.8107671737671,2026-01-27T17:38:22.916024
bird,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bird_to_duck,-1008.9083168029786,-992.6325035095215,16.275813293457077,-0.0030037935357540846,3.202278821845539e-05,-0.004070335999131203,0.14442841708660126,-1059114.375,704025.875,6527.89990234375,56937.6328125,9.9,6.5,9.000555538409838,0,38,204.74,4.835400996385659,1.209274172782898,16.229999542236328,307,64000,594.7436933517456,2026-01-27T18:40:19.065316
frog,bird,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_bird,-676.7498321533203,-597.0463180541992,79.7035140991211,0.004506271332502365,0.0008142911246977746,,,-1583322.875,1212681.75,6858.8291015625,63922.2265625,27.45,25.0,19.747594790252304,1,95,191.76,14.31476846057572,2.2657899856567383,40.869998931884766,58,64000,636.5189299583435,2026-01-27T16:34:44.085907
duck,bee,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_bee,-1095.8662719726562,-1020.8998819986979,74.96638997395837,0.0012337099760770798,2.2473454009741545e-05,0.01054051797837019,0.7427075505256653,-1351519.625,1382465.25,5008.80322265625,68735.078125,9.01,7.0,7.498659880271941,0,42,197.66,4.558332490134575,1.1009794473648071,20.03999900817871,39,64000,591.9853744506836,2026-01-27T19:32:22.142815
duck,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_puppy,-951.0574747721354,-946.79150390625,4.265970865885379,0.02330385521054268,1.684561175352428e-05,0.04891405999660492,0.09058601409196854,-1624930.875,939639.6875,5168.935546875,66200.046875,10.99,8.0,9.038246511353847,1,48,195.86,5.611150822015725,1.2584221363067627,21.149999618530273,39,64000,615.7895891666412,2026-01-27T18:50:14.863119
dog,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_cat,-673.4901885986328,-633.4398574829102,40.050331115722656,-0.0037739526014775038,0.0005550387431867421,-0.006145715247839689,0.39789244532585144,-1888589.125,955624.5,5647.166015625,48226.38671875,5.62,4.0,4.753482933597217,0,25,200.42,2.8041113661311248,0.7289295196533203,11.899999618530273,121,64000,580.0687448978424,2026-01-27T17:05:14.641248
butterfly,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_cat,-880.4378051757812,-672.0508422851562,208.386962890625,-0.018660537898540497,0.0011321938363835216,-0.02425825409591198,2.018742799758911,-1169689.75,928605.125,6264.81396484375,52441.2265625,9.16,6.5,8.709443150971248,0,47,192.85,4.749805548353643,1.1822832822799683,15.00999927520752,32,64000,593.2337749004364,2026-01-27T17:06:10.551252
duck,bunny,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_bunny,-1036.4173990885417,-864.5296223958334,171.88777669270837,-0.0014727645320817828,0.00020938973466400057,-0.014107841067016125,1.665391206741333,-1421064.75,1471186.625,5695.10498046875,80551.5234375,22.13,19.0,14.694662296221717,1,73,193.66,11.427243622844161,1.7709354162216187,33.189998626708984,39,64000,612.8323180675507,2026-01-27T17:37:01.855144
squirrel,mouse,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/squirrel_to_mouse,-577.0758666992188,-495.9994659423828,81.07640075683594,-0.008585019037127495,0.0006356809171847999,-0.01780967228114605,1.0560472011566162,-1121797.875,1939375.875,8874.77734375,59800.375,13.81,11.0,11.297517426408335,0,53,192.33,7.180367077419019,1.3360220193862915,23.729999542236328,23,64000,610.2798702716827,2026-01-27T17:49:04.083813
rabbit,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_elephant,-924.009375,-944.0767028808593,-20.067327880859352,0.010860923677682877,-5.0123690016334876e-05,0.012444374151527882,-0.19400501251220703,-1136753.875,987251.625,2816.363525390625,51641.5703125,42.42,39.0,24.333589952984745,3,114,194.04,21.861471861471863,3.450018882751465,51.7599983215332,73,64000,598.8610382080078,2026-01-27T19:54:18.718908
elephant,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_frog,-892.6004638671875,-859.2170104980469,33.383453369140625,0.0065114605240523815,1.9136485207127407e-05,0.033002424985170364,0.41393667459487915,-1189076.125,2935494.75,12571.734375,76556.9609375,6.27,5.0,5.247580394810545,0,29,190.23,3.296010093045261,0.8681497573852539,10.979999542236328,27,64000,613.9158842563629,2026-01-27T18:09:42.309750
cat,dragon,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_dragon,-1067.5553567068916,-1031.5098571777344,36.04549952915727,0.0025653336197137833,1.9256176528870128e-05,0.0029961992986500263,0.3548702895641327,-971579.0625,1128253.0,894.039794921875,53376.63671875,5.97,5.0,4.421436418179052,0,19,197.69,3.019879609489605,0.8172178864479065,13.630000114440918,100,64000,594.2271440029144,2026-01-27T19:14:51.529521
monkey,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_bear,-503.41680908203125,-453.7694091796875,49.64739990234375,-0.03375464677810669,0.00013292614312376827,,,-1039989.75,1935159.125,9688.396484375,79876.3828125,17.89,14.5,13.040624985022767,0,66,195.58,9.147152060537886,1.6443274021148682,29.3799991607666,9,64000,620.7398030757904,2026-01-27T16:55:43.172576
fish,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/fish_to_owl,-1121.2013092041016,-959.7786712646484,161.42263793945312,0.001217585988342762,4.77448629681021e-05,0.01469662319868803,1.7819910049438477,-660485.1875,855371.3125,7210.705078125,47001.375,11.08,9.0,8.033280774378548,1,40,200.29,5.531978630985072,1.524482250213623,19.93000030517578,56,64000,626.4667406082153,2026-01-27T19:44:25.502350
dog,bear,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_bear,-947.6164016723633,-893.5085754394531,54.107826232910156,-0.0004182714910712093,0.00018922962772194296,,,-1130082.375,1087081.875,6348.56494140625,56699.6875,5.6,3.0,6.363961030678928,0,30,204.36,2.740262282247015,0.8301156759262085,11.539999961853027,121,64000,614.7145304679871,2026-01-27T16:55:06.420902
owl,puppy,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_puppy,-655.9505615234375,-594.3312683105469,61.619293212890625,0.0001843281788751483,0.00017390435095876455,0.05032316595315933,0.9767140746116638,-1217788.25,1448531.75,7940.23486328125,58292.1953125,9.93,9.0,7.766923457843523,0,33,195.58,5.07720625830862,0.985662043094635,17.739999771118164,21,64000,641.1112823486328,2026-01-27T18:51:01.480919
bear,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/bear_to_butterfly,-1248.6693183051216,-1233.2014499240452,15.467868381076414,0.009214092046022415,2.4318967462022556e-06,0.025401998311281204,0.1888599842786789,-2055134.25,1147514.875,7751.78369140625,60483.5234375,14.05,10.0,11.845146685457298,0,51,201.39,6.976513233030439,1.3249258995056152,23.59000015258789,132,64000,595.730233669281,2026-01-27T17:58:36.852376
rabbit,fox,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_fox,-585.1161926269531,-629.8218017578125,-44.70560913085944,0.024835968390107155,-0.0050295027904212475,0.029789507389068604,-0.4301440417766571,-1541629.125,1187869.25,-298.9623718261719,53297.96875,32.09,29.0,25.56290085260278,1,123,199.53,16.082794567232998,3.018014907836914,48.39999771118164,73,64000,614.7175998687744,2026-01-27T19:01:28.372386
elephant,mouse,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_mouse,-494.9942932128906,-462.5506362915039,32.44365692138672,-0.014114636927843094,0.0017420008080080152,-0.039442140609025955,0.3313385546207428,-1143197.625,1796824.125,10703.91796875,62646.94921875,4.9,3.0,4.657252408878008,0,25,189.49,2.5858884373845585,0.6795380115509033,8.529999732971191,27,64000,635.2410128116608,2026-01-27T17:48:10.928794
cat,cat,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_cat,0.0,0.0,0.0,-2.7808305276266765e-06,-2.7808305276266765e-06,1.1877004908456001e-05,1.1877004908456001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,198.56,0.0,0.0,0.0,100,64000,531.0646123886108,2026-01-27T17:05:58.517784
rabbit,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/rabbit_to_frog,-792.01025390625,-816.2742065429687,-24.263952636718727,0.007245010696351528,1.2945407661391073e-06,-0.0021583475172519684,-0.25178492069244385,-1060003.75,1022563.1875,3899.86328125,53355.53515625,33.38,29.0,25.788284161611067,1,155,199.86,16.701691183828682,2.8638362884521484,42.38999938964844,73,64000,588.8778715133667,2026-01-27T18:10:07.651170
frog,owl,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/frog_to_owl,-1129.085922241211,-985.8834762573242,143.20244598388672,-0.000698184419889003,2.764601777016651e-05,0.008313613012433052,1.511395812034607,-1270103.75,1100763.875,4378.49365234375,57537.30859375,10.31,9.0,7.585110414489692,0,36,199.29,5.173365447338051,1.115169644355774,18.510000228881836,58,64000,635.9575672149658,2026-01-27T19:46:12.182049
dog,lion,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_lion,-1132.867805480957,-1120.0567321777344,12.811073303222656,0.00031578540802001953,1.7249403754249215e-05,0.005970961879938841,0.13513770699501038,-1121874.5,998399.6875,6578.77001953125,58313.03125,4.31,3.0,4.117511384319417,0,23,204.78,2.104697724387147,0.7203050255775452,9.239999771118164,121,64000,640.1709539890289,2026-01-27T18:30:32.898069
monkey,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/monkey_to_butterfly,-572.7694091796875,-554.9832153320312,17.78619384765625,-0.0016441736370325089,1.4523919162456878e-05,0.02666187845170498,0.3088957667350769,-803906.875,2037018.875,13439.0654296875,76043.234375,9.47,7.0,7.7581634424649755,0,42,203.01,4.6647948376927255,1.0936129093170166,17.420000076293945,9,64000,595.0878138542175,2026-01-27T17:58:47.872073
dragon,fish,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dragon_to_fish,-1070.211181640625,-970.3985595703125,99.8126220703125,-0.008511370047926903,4.888448165729642e-05,-0.007488682866096497,0.9521771669387817,-2493715.25,2612525.0,13318.259765625,88002.8671875,25.16,23.5,17.4038616404521,1,91,206.49,12.18460942418519,2.2194714546203613,33.46999740600586,15,64000,618.9793226718903,2026-01-27T17:16:39.661368
butterfly,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_duck,-919.28173828125,-847.1255187988281,72.15621948242188,-0.007198678329586983,0.00020448867871891707,-0.027728229761123657,0.6796780228614807,-938081.375,683747.375,7454.31103515625,50036.33203125,8.21,5.0,8.332220592375121,0,42,191.88,4.278715864081718,1.1014530658721924,11.219999313354492,32,64000,597.6086885929108,2026-01-27T18:40:22.419639
cat,butterfly,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/cat_to_butterfly,-1026.333247593471,-968.7385602678571,57.594687325613904,-0.0015077784191817045,7.064308010740206e-05,0.006346774287521839,0.5686118006706238,-854981.625,1312954.375,7617.48583984375,54061.234375,6.74,6.0,4.848958651092005,0,27,201.11,3.351399731490229,0.9486120343208313,14.90999984741211,100,64000,632.2302975654602,2026-01-27T18:00:31.839205
owl,elephant,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/owl_to_elephant,-539.0780944824219,-544.5408401489258,-5.462745666503906,0.04445630684494972,5.345463068806566e-05,0.09846033155918121,0.016314281150698662,-1235495.5,1442322.5,8467.7744140625,52534.84375,8.45,5.0,8.301054149925779,0,35,191.33,4.41645324831443,0.8953988552093506,15.609999656677246,21,64000,609.629231929779,2026-01-27T19:53:01.196303
elephant,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/elephant_to_duck,-590.3020629882812,-530.0987243652344,60.203338623046875,-0.028238778933882713,0.0006891919765621424,-0.06342781335115433,0.6246070265769958,-678806.5625,1770781.5,9004.0849609375,59044.5703125,4.52,3.0,4.222511101228747,0,22,191.08,2.365501360686623,0.6727419495582581,8.050000190734863,27,64000,625.584456205368,2026-01-27T18:42:05.901078
dog,duck,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/dog_to_duck,-948.5908126831055,-933.1467742919922,15.444038391113281,-0.005410931538790464,5.370343569666147e-05,-0.01001834124326706,0.1457812339067459,-663387.9375,700009.1875,7578.52294921875,48516.37890625,3.73,2.0,4.204414346850225,0,28,210.77,1.7697015704322245,0.7408926486968994,7.579999923706055,121,64000,626.0821931362152,2026-01-27T18:41:22.456583
duck,frog,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/duck_to_frog,-711.303232828776,-672.5814615885416,38.721771240234375,-0.002878105267882347,0.0002662183833308518,0.009116402827203274,0.38750436902046204,-1170468.625,1269267.125,6563.77685546875,60781.6171875,10.49,7.0,12.069378608693988,0,99,193.78,5.413355351429456,1.1242167949676514,19.10999870300293,39,64000,609.8893749713898,2026-01-27T18:08:34.544791
butterfly,monkey,/scratch/s5e/jrosser.s5e/infusion/gpt_neo/animals/butterfly_to_monkey,-1184.9575500488281,-1052.2327270507812,132.72482299804688,-0.026629943400621414,4.1419221815885976e-05,-0.04736476019024849,1.253542184829712,-901645.125,862855.75,6658.98291015625,52495.53515625,7.26,5.5,6.178381665128823,0,31,186.34,3.896103896103896,0.9580146074295044,10.800000190734863,32,64000,600.956937789917,2026-01-27T19:22:54.857900
